City,Client name,Country,Customer Segment,Date of Sale,Packaging,Priority,Product Category,Product Sub-Category,Product's name,Region,Row ID,Send date,Shipping Method,State,Zip code,Discount,Margin,Profit,Quantity,Sale Value,Shipping cost,Unit price
Curitiba,Keith Dawkins,Brasil,Home Office,3/2/2019,Small Box,Low,Office Supplies,Paper,Xerox 1937,Sul,2975,3/6/2012 0:00,Normal Air,ParanÃ¡,72113,0.05,0.37,728.49,33,1602.21,5.79,48.04
MaringÃ¡,Tom Zandusky,Brasil,Home Office,11/25/2019,Small Box,Low,Office Supplies,Paper,Xerox 195,Sul,6708,11/27/2012 0:00,Normal Air,ParanÃ¡,33319,0.05,0.37,-27.91,13,87.91,5.41,6.68
MaringÃ¡,Tony Sayre,Brasil,Home Office,10/4/2017,Small Box,Low,Office Supplies,Covers and Acessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Sul,8045,10/4/2010 0:00,Normal Air,ParanÃ¡,36701,0.06,0.37,-145.3255,34,554.88,13.18,15.99
Florianópolis,Matt Collister,Brasil,Home Office,3/14/2019,Small Box,Low,Office Supplies,Covers and Acessories,Surelockâ„¢ Post Binders,Sul,6089,3/18/2012 0:00,Normal Air,Santa Catarina,30337,0.06,0.35,581.7655,43,1334.05,2.99,30.56
Porto Alegre,Justin Ellison,Brasil,Home Office,2/10/2017,Small Box,Low,Office Supplies,Hang tags,Avery 481,Sul,2867,2/15/2010 0:00,Normal Air,Rio Grande do Sul,38654,0.06,0.37,-0.33,5,16.48,0.99,3.08
Florianópolis,Matt Collister,Brasil,Home Office,7/22/2016,Small Box,Low,Office Supplies,Home appliances,Staples 6 Outlet Surge,Sul,5316,7/24/2009 0:00,Normal Air,Santa Catarina,30337,0.06,0.58,-43.52,44,505.01,4.98,11.97
Florianópolis,Sam Craven,Brasil,Home Office,5/5/2019,Small Box,Low,Office Supplies,Paper,Xerox 1952,Sul,291,5/7/2012 0:00,Normal Air,Santa Catarina,30809,0.06,0.38,-132.51,50,246.57,5.49,4.98
Ãurea,Luke Schmidt,Brasil,Home Office,2/12/2018,Small Box,Low,Office Supplies,Covers and Acessories,Wilson Jones DublLockÂ® D-Ring Binders,Sul,6365,2/19/2011 0:00,Normal Air,Rio Grande do Sul,29730,0.07,0.35,31.654,35,238.08,2.99,6.75
Florianópolis,Toby Grace,Brasil,Home Office,8/18/2019,Small Box,Low,Office Supplies,Paper,Xerox 1882,Sul,841,8/23/2012 0:00,Normal Air,Santa Catarina,31313,0.07,0.36,-55.78,2,124.25,13.88,55.98
Curitiba,Gary Hwang,Brasil,Home Office,3/9/2019,Small Box,Low,Office Supplies,Storage and Organization,PortfileÂ® Personal File Boxes,Sul,3079,3/9/2012 0:00,Normal Air,ParanÃ¡,33511,0.07,0.59,-88.02,27,485.03,9.47,17.7
Ãurea,Luke Schmidt,Brasil,Home Office,2/12/2018,Small Box,Low,Office Supplies,Hang tags,Avery 485,Sul,6366,2/17/2011 0:00,Normal Air,Rio Grande do Sul,29730,0.08,0.38,75.58,14,174.3,0.5,12.53
Porto Alegre,Denise Monton,Brasil,Home Office,11/18/2016,Small Box,Low,Office Supplies,Covers and Acessories,Binding Machine Supplies,Sul,2382,11/20/2009 0:00,Normal Air,Rio Grande do Sul,27502,0.09,0.37,253.9375,37,988.42,6.27,29.17
Curitiba,Ionia McGrath,Brasil,Home Office,8/23/2019,Small Box,Low,Office Supplies,Paper,Xerox 194,Sul,179,8/27/2012 0:00,Normal Air,ParanÃ¡,35020,0.09,0.37,20.03,7,374.78,14.3,55.48
MaringÃ¡,Tony Sayre,Brasil,Home Office,10/4/2017,Small Box,Low,Office Supplies,Paper,Xerox 21,Sul,8047,10/6/2010 0:00,Normal Air,ParanÃ¡,36701,0.09,0.37,-76.53,24,152.37,6.6,6.48
Porto Alegre,Justin Ellison,Brasil,Home Office,2/10/2017,Small Box,Low,Office Supplies,Storage and Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Sul,2868,2/15/2010 0:00,Normal Air,Rio Grande do Sul,38654,0.09,0.58,4818.29,38,15655.24,19.99,419.19
Curitiba,Gary Hwang,Brasil,Home Office,3/9/2019,Small Box,Low,Office Supplies,Paper,Xerox 210,Sul,3078,3/11/2012 0:00,Normal Air,ParanÃ¡,33511,0.1,0.37,-147.82,41,265.61,7.37,6.48
Ibaiti,Mick Crebagga,Brasil,Home Office,12/10/2019,Small Box,Low,Office Supplies,Paper,Xerox 1961,Sul,3770,12/12/2012 0:00,Normal Air,ParanÃ¡,33917,0.1,0.38,-151.55,32,155.27,7.54,4.98
MaringÃ¡,Troy Blackwell,Brasil,Home Office,3/7/2018,Small Box,Low,Office Supplies,Paper,Xerox 1940,Sul,6943,3/12/2011 0:00,Normal Air,ParanÃ¡,33461,0.1,0.36,574.44,33,1692.03,10.75,54.96
Erval Seco,Denise Monton,Brasil,Home Office,12/3/2018,Wrap Bag,Low,Office Supplies,Paper,"AmpadÂ® EvidenceÂ® Wirebond Steno Books, 6"" x 9""",Sul,8218,12/12/2011 0:00,Normal Air,Rio Grande do Sul,27511,0,0.38,-95.42,18,47.11,7.09,2.18
MaringÃ¡,Ed Braxton,Brasil,Home Office,4/11/2019,Wrap Bag,Low,Office Supplies,Pens and art supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Sul,6884,4/18/2012 0:00,Normal Air,ParanÃ¡,72714,0,0.57,-25.68,33,103.32,2.03,2.98
Curitiba,Patrick Jones,Brasil,Home Office,11/2/2016,Wrap Bag,Low,Office Supplies,Elastic bands,"OIC Colored Binder Clips, Assorted Sizes",Sul,2939,11/6/2009 0:00,Normal Air,ParanÃ¡,36801,0.01,0.36,13.24,30,107.96,1.63,3.58
Loanda,Steven Cartwright,Brasil,Home Office,1/26/2019,Wrap Bag,Low,Office Supplies,Pens and art supplies,Sanford Pocket AccentÂ® Highlighters,Sul,4633,1/30/2012 0:00,Normal Air,ParanÃ¡,34239,0.01,0.42,-13.4,43,74.17,1.29,1.6
Porto Alegre,Justin Ellison,Brasil,Home Office,2/10/2017,Wrap Bag,Low,Office Supplies,Elastic bands,Plymouth Boxed Rubber Bands by Plymouth,Sul,2866,2/10/2010 0:00,Normal Air,Rio Grande do Sul,39301,0.03,0.8,-3.55,1,5.63,0.7,4.71
Florianópolis,Ashley Jarboe,Brasil,Home Office,4/4/2017,Wrap Bag,Low,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Sul,2991,4/11/2010 0:00,Normal Air,Santa Catarina,30297,0.03,0.36,48.55,17,169.48,2.27,10.14
Porto Alegre,Jennifer Jackson,Brasil,Home Office,5/21/2018,Wrap Bag,Low,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ x 11â€",Sul,2973,5/23/2011 0:00,Normal Air,Rio Grande do Sul,38637,0.06,0.39,77.71,40,278.8,2,6.88
Florianópolis,Matt Collister,Brasil,Home Office,7/22/2016,Wrap Bag,Low,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â€ x 11â€",Sul,5317,7/29/2009 0:00,Normal Air,Santa Catarina,30337,0.06,0.38,98.44,41,286.75,1.6,6.98
Erval Seco,Neil Knudson,Brasil,Home Office,3/15/2018,Wrap Bag,Low,Office Supplies,Pens and art supplies,Newell 336,Sul,7771,3/22/2011 0:00,Normal Air,Rio Grande do Sul,27360,0.09,0.56,27.76,47,193.15,0.94,4.28
Curitiba,Gary Hwang,Brasil,Home Office,10/30/2016,Wrap Bag,Low,Office Supplies,Elastic bands,Staples Metal Binder Clips,Sul,2804,11/6/2009 0:00,Normal Air,ParanÃ¡,33511,0.1,0.39,25.2,47,116.06,0.8,2.62
AlexÃ¢nia,Michael Dominguez,Brasil,Home Office,4/30/2019,Large Box,Not Specified,Office Supplies,Storage and Organization,Safco Industrial Wire Shelving,Centro-Oeste,24,5/2/2012 0:00,Normal Air,GoiÃ¡s,53005,0.01,,-310.21,11,1132.6,35,95.99
GoiÃ¢nia,Dorothy Badders,Brasil,Home Office,10/3/2018,Large Box,Not Specified,Office Supplies,Storage and Organization,Fellowes Neat IdeasÂ® Storage Cubes,Centro-Oeste,7286,10/5/2011 0:00,Normal Air,GoiÃ¡s,61107,0.02,0.81,-1129.96,39,1326.04,35,32.48
AnÃ¡polis,Michael Granlund,Brasil,Home Office,7/6/2016,Medium Box,Not Specified,Office Supplies,Home appliances,Holmes HEPA Air Purifier,Centro-Oeste,3335,7/8/2009 0:00,Normal Air,GoiÃ¡s,55433,0.03,0.5,187.2,42,937.62,5.94,21.78
Douradina,Jennifer Halladay,Brasil,Home Office,12/15/2019,Medium Box,Not Specified,Office Supplies,Home appliances,Harmony HEPA Quiet Air Purifiers,Centro-Oeste,68,12/18/2012 0:00,Normal Air,Mato Grosso do Sul,74006,0.06,0.5,-94.73,46,517.93,6.96,11.7
AnÃ¡polis,Michael Granlund,Brasil,Home Office,7/6/2016,Small Box,Not Specified,Office Supplies,Home appliances,Belkin F9M820V08 8 Outlet Surge,Centro-Oeste,3334,7/8/2009 0:00,Normal Air,GoiÃ¡s,55433,0,0.56,627.85,40,1861.36,4.62,42.98
AnÃ¡polis,Parhena Norris,Brasil,Home Office,7/20/2019,Small Box,Not Specified,Office Supplies,Covers and Acessories,Cardinal Holdit Business Card Pockets,Centro-Oeste,6988,7/20/2012 0:00,Normal Air,GoiÃ¡s,55076,0.01,0.37,-54.0845,26,139.54,4.95,4.98
CuiabÃ¡,Sanjit Chand,Brasil,Home Office,2/16/2018,Small Box,Not Specified,Office Supplies,Envelopes,Wausau Papers AstrobrightsÂ® Colored Envelopes,Centro-Oeste,3798,2/17/2011 0:00,Normal Air,Mato Grosso,50322,0.01,0.36,39.63,37,223.74,2.5,5.98
Formosa,Larry Hughes,Brasil,Home Office,11/6/2016,Small Box,Not Specified,Office Supplies,Storage and Organization,Eldon Jumbo ProFileâ„¢ Portable File Boxes Graphite/Black,Centro-Oeste,2568,11/7/2009 0:00,Normal Air,GoiÃ¡s,79701,0.01,0.57,-60.73,27,442.57,8.78,15.31
Novo Gama,Nathan Gelder,Brasil,Home Office,3/7/2017,Small Box,Not Specified,Office Supplies,Covers and Acessories,Ibico Laser Imprintable Binding System Covers,Centro-Oeste,8211,3/7/2010 0:00,Normal Air,GoiÃ¡s,53142,0.02,0.39,597.159,43,2378.82,16.11,52.4
GoiÃ¢nia,Susan Vittorini,Brasil,Home Office,2/14/2019,Small Box,Not Specified,Office Supplies,Paper,Xerox 1977,Centro-Oeste,6097,2/16/2012 0:00,Normal Air,GoiÃ¡s,60160,0.02,0.37,-33.69,32,225.16,5.2,6.68
GoiÃ¢nia,Heather Kirkland,Brasil,Home Office,8/20/2016,Small Box,Not Specified,Office Supplies,Storage and Organization,Hanging Personal Folder File,Centro-Oeste,4764,8/21/2009 0:00,Normal Air,GoiÃ¡s,60516,0.02,0.6,-35.08,3,58.33,11.25,15.7
CorumbÃ¡ de GoiÃ¡s,Theresa Coyne,Brasil,Home Office,3/7/2017,Small Box,Not Specified,Office Supplies,Covers and Acessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Centro-Oeste,1984,3/10/2010 0:00,Normal Air,GoiÃ¡s,75023,0.03,0.35,107.321,8,351.49,2.99,41.94
GoiÃ¢nia,Don Miller,Brasil,Home Office,5/8/2018,Small Box,Not Specified,Office Supplies,Covers and Acessories,Poly Designer Cover & Back,Centro-Oeste,3936,5/10/2011 0:00,Normal Air,GoiÃ¡s,62901,0.03,0.37,89.556,19,376.21,5.23,18.99
CuiabÃ¡,Michelle Arnett,Brasil,Home Office,2/5/2017,Small Box,Not Specified,Office Supplies,Covers and Acessories,"Cardinal Slant-DÂ® Ring Binder, Heavy Gauge Vinyl",Centro-Oeste,5998,2/7/2010 0:00,Normal Air,Mato Grosso,52240,0.03,0.39,-10.4765,2,21.03,2.99,8.69
Douradina,Joni Blumstein,Brasil,Home Office,7/11/2019,Small Box,Not Specified,Office Supplies,Covers and Acessories,GBC Standard Plastic Binding Systems' Combs,Centro-Oeste,257,7/11/2012 0:00,Normal Air,Mato Grosso do Sul,74012,0.03,0.4,-71.898,36,233.43,5.36,6.28
AnÃ¡polis,Greg Maxwell,Brasil,Home Office,5/5/2019,Small Box,Not Specified,Office Supplies,Envelopes,Wausau Papers AstrobrightsÂ® Colored Envelopes,Centro-Oeste,2261,5/6/2012 0:00,Normal Air,GoiÃ¡s,48708,0.03,0.36,16.33,16,102.73,2.5,5.98
GoiÃ¢nia,Heather Kirkland,Brasil,Home Office,8/20/2016,Small Box,Not Specified,Office Supplies,Covers and Acessories,Ibico Covers for Plastic or Wire Binding Elements,Centro-Oeste,4763,8/23/2009 0:00,Normal Air,GoiÃ¡s,60516,0.04,0.4,-44.919,31,349.43,7.19,11.5
CuiabÃ¡,Michelle Arnett,Brasil,Home Office,2/5/2017,Small Box,Not Specified,Office Supplies,Home appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Centro-Oeste,5997,2/7/2010 0:00,Normal Air,Mato Grosso,52240,0.04,0.59,437.07,39,1836.06,4.5,48.92
Formosa,Nancy Lomonaco,Brasil,Home Office,5/20/2018,Small Box,Not Specified,Office Supplies,Paper,Xerox 1959,Centro-Oeste,2388,5/21/2011 0:00,Normal Air,GoiÃ¡s,76053,0.05,0.37,-116.37,37,258.54,7.3,6.68
Douradina,Skye Norling,Brasil,Home Office,7/16/2016,Small Box,Not Specified,Office Supplies,Paper,Xerox 1906,Centro-Oeste,1850,7/18/2009 0:00,Normal Air,Mato Grosso do Sul,58554,0.05,0.38,223.44,22,755.6,7.5,35.44
CuiabÃ¡,Maria Bertelson,Brasil,Home Office,12/14/2017,Small Box,Not Specified,Office Supplies,Paper,Xerox 212,Centro-Oeste,2119,12/16/2010 0:00,Normal Air,Mato Grosso,63031,0.06,0.37,-205.38,45,293.47,8.4,6.48
FÃ¡tima do Sul,Sandra Glassco,Brasil,Home Office,12/1/2019,Small Box,Not Specified,Office Supplies,Paper,Xerox 220,Centro-Oeste,6821,12/3/2012 0:00,Normal Air,Mato Grosso do Sul,58701,0.06,0.37,-161,47,316.68,7.49,6.48
Formosa,Larry Hughes,Brasil,Home Office,1/13/2017,Small Box,Not Specified,Office Supplies,Storage and Organization,"Companion Letter/Legal File, Black",Centro-Oeste,2451,1/16/2010 0:00,Normal Air,GoiÃ¡s,79701,0.06,0.57,11.38,26,981.9,12.9,37.76
CuiabÃ¡,Michelle Arnett,Brasil,Home Office,1/5/2017,Small Box,Not Specified,Office Supplies,Storage and Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Centro-Oeste,7874,1/6/2010 0:00,Normal Air,Mato Grosso,52302,0.06,0.58,-27.72,44,712.64,6.25,16.91
AnÃ¡polis,Jack O'Briant,Brasil,Home Office,4/30/2018,Small Box,Not Specified,Office Supplies,Covers and Acessories,Ibico Covers for Plastic or Wire Binding Elements,Centro-Oeste,314,5/2/2011 0:00,Normal Air,GoiÃ¡s,55125,0.07,0.4,-26.9905,7,82.06,7.19,11.5
Formosa,Edward Nazzal,Brasil,Home Office,9/11/2019,Small Box,Not Specified,Office Supplies,Covers and Acessories,Avery Poly Binder Pockets,Centro-Oeste,2724,9/11/2012 0:00,Normal Air,GoiÃ¡s,77381,0.07,0.37,-129.628,34,125.46,5.47,3.58
FÃ¡tima do Sul,Sandra Glassco,Brasil,Home Office,12/1/2019,Small Box,Not Specified,Office Supplies,Covers and Acessories,Lock-Up Easel 'Spel-Binder',Centro-Oeste,6820,12/2/2012 0:00,Normal Air,Mato Grosso do Sul,58701,0.07,0.38,168.215,17,464.59,1.49,28.53
AnÃ¡polis,Michael Granlund,Brasil,Home Office,7/6/2016,Small Box,Not Specified,Office Supplies,Hang tags,Avery 520,Centro-Oeste,3336,7/7/2009 0:00,Normal Air,GoiÃ¡s,55433,0.08,0.37,8.4,11,33.02,0.5,3.15
CorumbÃ¡ de GoiÃ¡s,Theresa Coyne,Brasil,Home Office,3/7/2017,Small Box,Not Specified,Office Supplies,Paper,Xerox 1927,Centro-Oeste,1985,3/8/2010 0:00,Normal Air,GoiÃ¡s,75023,0.08,0.4,-69.34,16,74.13,6.72,4.28
GoiÃ¢nia,Fred Wasserman,Brasil,Home Office,8/8/2018,Small Box,Not Specified,Office Supplies,Paper,Xerox 1929,Centro-Oeste,3688,8/10/2011 0:00,Normal Air,GoiÃ¡s,62234,0.08,0.39,52.02,12,270.23,5.47,22.84
AnÃ¡polis,Khloe Miller,Brasil,Home Office,4/5/2018,Small Box,Not Specified,Office Supplies,Storage and Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Centro-Oeste,5346,4/5/2011 0:00,Normal Air,GoiÃ¡s,48080,0.08,0.59,-56.71,12,189.19,8.34,16.06
Formosa,Edward Becker,Brasil,Home Office,4/12/2018,Small Box,Not Specified,Office Supplies,Covers and Acessories,Storex DuraTech Recycled Plastic Frosted Binders,Centro-Oeste,3694,4/15/2011 0:00,Normal Air,GoiÃ¡s,79907,0.09,0.35,-134.297,40,167.46,5.41,4.24
AlexÃ¢nia,Sean Christensen,Brasil,Home Office,8/19/2018,Small Box,Not Specified,Office Supplies,Paper,Strathmore Photo Mount Cards,Centro-Oeste,243,8/20/2011 0:00,Normal Air,GoiÃ¡s,54956,0.09,0.39,-62.2,24,163.14,6.18,6.78
CorumbÃ¡ de GoiÃ¡s,Olvera Toch,Brasil,Home Office,11/10/2018,Small Box,Not Specified,Office Supplies,Paper,Xerox 1895,Centro-Oeste,1608,11/11/2011 0:00,Normal Air,GoiÃ¡s,54601,0.09,0.4,-249.11,37,223.82,10.39,5.98
CorumbÃ¡ de GoiÃ¡s,Theresa Coyne,Brasil,Home Office,3/7/2017,Small Box,Not Specified,Office Supplies,Paper,Xerox 1953,Centro-Oeste,1986,3/9/2010 0:00,Normal Air,GoiÃ¡s,75023,0.09,0.4,-148.87,45,195.03,5.74,4.28
Brasilia,Helen Abelman,Brasil,Home Office,9/26/2018,Small Box,Not Specified,Office Supplies,Paper,Xerox 1989,Centro-Oeste,8246,9/27/2011 0:00,Normal Air,Mato Grosso do Sul,46360,0.09,0.38,-67.79,28,135.72,5.02,4.98
CuiabÃ¡,Maria Bertelson,Brasil,Home Office,12/14/2017,Small Box,Not Specified,Office Supplies,Storage and Organization,Project Tote Personal File,Centro-Oeste,2122,12/16/2010 0:00,Normal Air,Mato Grosso,63031,0.09,0.56,-58.18,10,142.15,9.37,14.03
CuiabÃ¡,Maria Bertelson,Brasil,Home Office,5/30/2017,Small Box,Not Specified,Office Supplies,Covers and Acessories,Ibico Laser Imprintable Binding System Covers,Centro-Oeste,2146,6/1/2010 0:00,Normal Air,Mato Grosso,64118,0.1,0.39,-2.7255,6,321.71,16.11,52.4
Novo Gama,Eugene Hildebrand,Brasil,Home Office,4/25/2019,Small Box,Not Specified,Office Supplies,Paper,Xerox 1978,Centro-Oeste,7434,4/25/2012 0:00,Normal Air,GoiÃ¡s,77530,0.1,0.36,-21.19,7,44.63,5.67,5.78
Douradina,Skye Norling,Brasil,Home Office,7/16/2016,Small Pack,Not Specified,Office Supplies,"Scissors, rulers and trimmers","AcmeÂ® 8"" Straight Scissors",Centro-Oeste,1851,7/19/2009 0:00,Normal Air,Mato Grosso do Sul,58554,0.02,0.6,75.01,45,592.73,3.14,12.98
CuiabÃ¡,Maria Bertelson,Brasil,Home Office,12/14/2017,Small Pack,Not Specified,Office Supplies,"Scissors, rulers and trimmers",FiskarsÂ® Softgrip Scissors,Centro-Oeste,2121,12/15/2010 0:00,Normal Air,Mato Grosso,63031,0.04,0.57,19.36,23,262.78,3.37,10.98
CuiabÃ¡,Robert Waldorf,Brasil,Home Office,7/14/2016,Small Pack,Not Specified,Office Supplies,Pens and art supplies,Boston 16801 Nautilusâ„¢ Battery Pencil Sharpener,Centro-Oeste,6746,7/15/2009 0:00,Normal Air,Mato Grosso,63129,0.1,0.59,31.59,47,945.86,5.53,22.01
Brasilia,Helen Abelman,Brasil,Home Office,9/26/2018,Wrap Bag,Not Specified,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Centro-Oeste,8245,9/26/2011 0:00,Normal Air,Mato Grosso do Sul,46360,0.01,0.4,102.58,48,410.15,2.87,8.01
Brasilia,Alex Avila,Brasil,Home Office,1/22/2019,Wrap Bag,Not Specified,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Centro-Oeste,4006,1/23/2012 0:00,Normal Air,Distrito Federal,66215,0.02,0.4,87.96,45,377.31,2.87,8.01
AnÃ¡polis,Parhena Norris,Brasil,Home Office,7/20/2019,Wrap Bag,Not Specified,Office Supplies,Elastic bands,Stockwell Push Pins,Centro-Oeste,6990,7/21/2012 0:00,Normal Air,GoiÃ¡s,55076,0.04,0.52,6.67,39,85.66,0.78,2.18
Novo Gama,Eugene Hildebrand,Brasil,Home Office,4/25/2019,Wrap Bag,Not Specified,Office Supplies,Paper,"Black Print Carbonless Snap-OffÂ® Rapid Letter, 8 1/2"" x 7""",Centro-Oeste,7433,4/27/2012 0:00,Normal Air,GoiÃ¡s,77530,0.05,0.4,98.86,39,343.05,2.15,9.11
AlexÃ¢nia,Philip Brown,Brasil,Home Office,10/21/2016,Wrap Bag,Not Specified,Office Supplies,Elastic bands,Staples Vinyl Coated Paper Clips,Centro-Oeste,870,10/23/2009 0:00,Normal Air,GoiÃ¡s,57701,0.06,0.39,11.72,13,52.38,0.99,3.93
CuiabÃ¡,Maria Bertelson,Brasil,Home Office,12/14/2017,Wrap Bag,Not Specified,Office Supplies,Pens and art supplies,"Binney & Smith inkTankâ„¢ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Centro-Oeste,2120,12/16/2010 0:00,Normal Air,Mato Grosso,63031,0.06,0.44,-89.13,33,88.7,4.28,2.52
Novo Gama,Aimee Bixby,Brasil,Home Office,9/23/2018,Wrap Bag,Not Specified,Office Supplies,Elastic bands,"Advantus Push Pins, Aluminum Head",Centro-Oeste,7399,9/23/2011 0:00,Normal Air,GoiÃ¡s,75019,0.08,0.54,-51.25,37,201.14,3.37,5.81
Formosa,Matt Hagelstein,Brasil,Home Office,2/26/2018,Wrap Bag,Not Specified,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Centro-Oeste,2921,2/27/2011 0:00,Normal Air,GoiÃ¡s,76543,0.08,0.38,2.12,17,155.17,4.39,9.27
Goianésia,Cynthia Arntzen,Brasil,Home Office,4/1/2019,Wrap Bag,Not Specified,Office Supplies,Pens and art supplies,"Binney & Smith CrayolaÂ® Metallic Colored Pencils, 8-Color Set",Centro-Oeste,6612,4/3/2012 0:00,Normal Air,GoiÃ¡s,75002,0.08,0.52,-7.08,35,154,1.93,4.63
CuiabÃ¡,Maria Bertelson,Brasil,Home Office,8/20/2018,Wrap Bag,Not Specified,Office Supplies,Pens and art supplies,SANFORD Major Accentâ„¢ Highlighters,Centro-Oeste,3494,8/22/2011 0:00,Normal Air,Mato Grosso,64118,0.08,0.47,28.76,37,252.99,2.35,7.08
GoiÃ¢nia,Heather Kirkland,Brasil,Home Office,3/15/2019,Wrap Bag,Not Specified,Office Supplies,Pens and art supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Centro-Oeste,2999,3/17/2012 0:00,Normal Air,GoiÃ¡s,60016,0.09,0.41,54.92,17,618.9,13.89,36.55
AnÃ¡polis,Patrick O'Brill,Brasil,Home Office,6/16/2018,Wrap Bag,Not Specified,Office Supplies,Paper,White GlueTop Scratch Pads,Centro-Oeste,1753,6/16/2011 0:00,Normal Air,GoiÃ¡s,48141,0.1,0.39,1.07,5,70.33,1.97,15.04
CorumbÃ¡ de GoiÃ¡s,Olvera Toch,Brasil,Home Office,11/10/2018,Wrap Bag,Not Specified,Office Supplies,Paper,ArrayÂ® Memo Cubes,Centro-Oeste,1610,11/12/2011 0:00,Normal Air,GoiÃ¡s,53711,0.1,0.36,14.11,25,122.09,2.04,5.18
Recife,Nicole Brennan,Brasil,Home Office,12/10/2018,Large Box,Not Specified,Office Supplies,Home appliances,Hoover Portapowerâ„¢ Portable Vacuum,Nordeste,3176,12/11/2011 0:00,Normal Air,Pernambuco,94521,0.01,0.6,-893.39,20,140.37,49,4.48
Feira de Santana,Frank Hawley,Brasil,Home Office,11/23/2016,Large Box,Not Specified,Office Supplies,Storage and Organization,Belkin OmniView SE Rackmount Kit,Nordeste,2696,11/24/2009 0:00,Normal Air,Bahia,98902,0.02,0.85,-306.32,9,351.06,35,35.48
Recife,Corey Catlett,Brasil,Home Office,6/13/2019,Large Box,Not Specified,Office Supplies,Storage and Organization,Space Solutionsâ„¢ Industrial Galvanized Steel Shelving.,Nordeste,6185,6/14/2012 0:00,Normal Air,Pernambuco,92054,0.03,0.83,-1097.97,45,3577.81,35,78.8
Maceió,Ed Braxton,Brasil,Home Office,8/5/2016,Large Box,Not Specified,Office Supplies,Storage and Organization,Space Solutions Commercial Steel Shelving,Nordeste,3579,8/6/2009 0:00,Normal Air,Alagoas,85705,0.06,0.8,-267.86,8,555.2,35,64.65
Maceió,Ed Braxton,Brasil,Home Office,2/18/2019,Medium Box,Not Specified,Office Supplies,Storage and Organization,Iris Project Case,Nordeste,1726,2/20/2012 0:00,Normal Air,Alagoas,85281,0.09,0.59,-142.86,38,299.01,6.5,7.98
Maceió,Bruce Degenhardt,Brasil,Home Office,7/17/2016,Small Box,Not Specified,Office Supplies,Covers and Acessories,StaplesÂ® General Use 3-Ring Binders,Nordeste,2494,7/18/2009 0:00,Normal Air,Alagoas,85204,0,0.37,-15.5595,42,82.03,1.49,1.88
Sao Luís,Lisa Hazard,Brasil,Home Office,8/19/2016,Small Box,Not Specified,Office Supplies,Envelopes,Wausau Papers AstrobrightsÂ® Colored Envelopes,Nordeste,252,8/20/2009 0:00,Normal Air,MaranhÃ£o,87105,0,0.36,6.46,11,69.6,2.5,5.98
JoÃ£o Pessoa,Fred Harton,Brasil,Home Office,10/7/2019,Small Box,Not Specified,Office Supplies,Home appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Nordeste,6030,10/8/2012 0:00,Normal Air,Paraíba,80219,0,0.59,286.98,23,1152.16,4.5,48.92
Fortaleza,Roland Murray,Brasil,Home Office,5/27/2018,Small Box,Not Specified,Office Supplies,Storage and Organization,Filing/Storage Totes and Swivel Casters,Nordeste,3486,5/29/2011 0:00,Normal Air,CearÃ¡,89031,0,0.6,-113.52,20,211.42,9.45,9.71
Recife,Corey Catlett,Brasil,Home Office,6/13/2019,Small Box,Not Specified,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Nordeste,6184,6/14/2012 0:00,Normal Air,Pernambuco,92054,0.01,0.37,539.45,22,1251.4,6.79,55.48
